user_id,country,acquisition_channel,device,signup_at,kyc_started_at,kyc_completed_at,first_transaction_at
21026,Italy,paid_search,Web,2024-05-20 23:39:00,2024-05-21 01:10:00,2024-05-21 10:02:00,2024-05-21 22:34:00
21027,Germany,paid_social,Web,2024-02-14 01:09:00,2024-02-14 03:56:00,,
21028,Italy,partnership,iOS,2024-08-14 14:24:00,2024-08-14 15:44:00,2024-08-14 22:46:00,
21029,Italy,paid_search,iOS,2025-01-11 23:07:00,2025-01-12 02:37:00,,
21030,Spain,paid_social,iOS,2024-02-09 18:19:00,,,
21031,Germany,organic,Android,2025-04-11 10:30:00,2025-04-11 12:32:00,2025-04-11 20:40:00,2025-04-15 15:35:00
21032,Italy,paid_social,Web,2025-02-25 04:27:00,2025-02-25 05:52:00,2025-02-25 14:17:00,2025-02-25 15:47:00
21033,Germany,paid_search,Android,2025-04-10 03:15:00,2025-04-10 04:17:00,2025-04-10 10:06:00,
21034,Germany,referral,iOS,2024-09-30 17:32:00,2024-09-30 17:34:00,2024-09-30 18:59:00,2024-10-07 02:57:00
21035,Germany,paid_social,Android,2024-03-24 21:04:00,2024-03-24 23:34:00,,
21036,UK,organic,iOS,2024-09-19 01:52:00,2024-09-19 02:37:00,2024-09-19 07:15:00,
21037,Italy,paid_search,iOS,2024-09-04 10:44:00,2024-09-04 11:30:00,,
21038,UK,paid_search,Android,2024-03-14 16:25:00,2024-03-14 20:12:00,2024-03-14 23:57:00,2024-03-17 18:01:00
21039,France,paid_search,Web,2024-09-26 03:56:00,,,
21040,Spain,organic,iOS,2025-03-29 19:16:00,2025-03-29 23:13:00,2025-03-30 02:37:00,2025-04-03 10:23:00
21041,France,paid_social,Web,2025-05-20 14:42:00,2025-05-20 17:25:00,2025-05-20 21:19:00,2025-05-27 00:02:00
21042,Germany,paid_social,iOS,2024-08-02 05:12:00,2024-08-02 08:36:00,2024-08-02 10:55:00,
21043,Spain,paid_search,Web,2025-03-01 07:34:00,2025-03-01 09:35:00,,
21044,UK,paid_search,Web,2025-03-23 17:55:00,2025-03-23 21:41:00,2025-03-24 06:32:00,2025-03-30 04:43:00
21045,Germany,paid_social,Web,2024-12-04 01:39:00,2024-12-04 04:37:00,2024-12-04 13:13:00,2024-12-11 04:25:00
21046,Italy,organic,iOS,2024-10-18 23:02:00,2024-10-18 23:54:00,2024-10-19 06:05:00,2024-10-24 02:38:00
21047,Italy,paid_search,Android,2024-10-01 14:00:00,2024-10-01 14:22:00,2024-10-01 17:33:00,2024-10-05 18:03:00
21048,Italy,organic,Android,2024-06-16 14:38:00,2024-06-16 16:05:00,2024-06-17 02:23:00,2024-06-22 18:44:00
21049,France,referral,iOS,2024-08-18 20:20:00,2024-08-18 21:20:00,2024-08-19 00:38:00,
21050,Italy,partnership,Web,2024-08-02 11:04:00,2024-08-02 14:26:00,2024-08-02 19:14:00,2024-08-06 22:06:00
21051,Italy,paid_search,Android,2024-01-28 21:00:00,2024-01-28 22:25:00,2024-01-29 04:24:00,
21052,Italy,paid_social,iOS,2024-04-10 09:22:00,2024-04-10 10:35:00,,
21053,Spain,partnership,Web,2024-10-21 01:06:00,2024-10-21 03:54:00,2024-10-21 06:36:00,
21054,Germany,paid_search,Android,2024-06-14 17:13:00,2024-06-14 19:44:00,2024-06-15 03:53:00,
21055,France,organic,Android,2024-12-01 23:34:00,2024-12-02 01:24:00,2024-12-02 09:54:00,2024-12-08 18:53:00
21056,France,paid_search,Web,2024-01-22 22:06:00,2024-01-22 23:25:00,,
21057,Spain,paid_social,Android,2024-01-08 01:11:00,2024-01-08 03:00:00,2024-01-08 10:03:00,
21058,Italy,paid_social,Android,2025-05-17 19:41:00,2025-05-17 22:07:00,2025-05-18 01:38:00,
21059,Italy,partnership,Web,2024-08-28 11:32:00,2024-08-28 13:13:00,,
21060,Spain,organic,Web,2024-05-28 16:44:00,2024-05-28 18:46:00,2024-05-29 04:39:00,
21061,France,organic,iOS,2025-04-10 07:23:00,2025-04-10 09:45:00,2025-04-10 18:41:00,2025-04-11 14:09:00
21062,France,paid_search,iOS,2024-10-07 23:59:00,2024-10-08 02:14:00,2024-10-08 05:16:00,2024-10-10 04:41:00
21063,Spain,referral,iOS,2024-08-25 22:45:00,,,
21064,Italy,referral,Android,2024-04-04 00:50:00,2024-04-04 02:30:00,,
21065,Germany,paid_search,Android,2024-05-30 08:29:00,2024-05-30 11:31:00,2024-05-30 14:23:00,2024-06-03 03:37:00
21066,Germany,partnership,Web,2025-03-03 19:09:00,2025-03-03 20:20:00,2025-03-03 22:56:00,2025-03-08 12:27:00
21067,Germany,partnership,Android,2025-03-16 10:29:00,,,
21068,Spain,referral,Web,2024-12-23 12:07:00,2024-12-23 12:31:00,2024-12-23 20:28:00,2024-12-27 06:11:00
21069,Italy,paid_search,Android,2024-10-11 18:47:00,2024-10-11 22:38:00,2024-10-12 08:27:00,2024-10-14 11:02:00
21070,Italy,organic,Android,2025-05-23 15:33:00,2025-05-23 15:45:00,2025-05-23 20:06:00,
21071,France,organic,Web,2025-01-26 13:38:00,2025-01-26 17:29:00,2025-01-27 04:09:00,
21072,UK,paid_social,iOS,2025-02-06 13:17:00,2025-02-06 15:27:00,2025-02-06 21:10:00,2025-02-08 18:40:00
21073,Germany,partnership,iOS,2024-07-03 01:25:00,2024-07-03 01:44:00,2024-07-03 09:46:00,2024-07-07 23:18:00
21074,Spain,organic,iOS,2024-05-21 13:26:00,2024-05-21 16:28:00,,
21075,Spain,referral,Android,2024-08-26 04:40:00,2024-08-26 07:01:00,2024-08-26 14:39:00,2024-08-29 19:22:00
21076,Germany,organic,Web,2024-04-27 12:05:00,2024-04-27 13:21:00,2024-04-27 20:11:00,2024-04-27 23:44:00
21077,France,paid_search,Android,2025-05-08 06:07:00,2025-05-08 07:03:00,2025-05-08 17:33:00,2025-05-09 07:05:00
21078,Italy,organic,Android,2025-04-07 05:45:00,2025-04-07 07:39:00,2025-04-07 08:25:00,
21079,Germany,paid_social,iOS,2024-05-26 21:37:00,2024-05-26 21:42:00,2024-05-26 22:06:00,2024-05-29 03:04:00
21080,UK,paid_search,iOS,2025-05-10 03:09:00,2025-05-10 06:42:00,2025-05-10 09:43:00,2025-05-16 06:09:00
21081,France,paid_social,Web,2024-03-19 09:54:00,2024-03-19 12:34:00,2024-03-19 23:59:00,
21082,Germany,paid_search,iOS,2024-03-28 23:12:00,2024-03-28 23:57:00,2024-03-29 05:30:00,2024-03-31 16:05:00
21083,Germany,organic,Web,2024-11-30 01:41:00,2024-11-30 04:28:00,2024-11-30 05:22:00,2024-12-02 17:32:00
21084,France,partnership,Android,2024-10-26 08:26:00,,,
21085,Italy,partnership,iOS,2024-03-15 03:19:00,2024-03-15 03:44:00,2024-03-15 11:25:00,2024-03-19 02:44:00
21086,Spain,organic,Android,2025-04-30 05:40:00,2025-04-30 09:34:00,2025-04-30 16:15:00,2025-05-03 08:13:00
21087,Italy,organic,iOS,2025-01-01 13:54:00,2025-01-01 17:09:00,,
21088,Germany,referral,iOS,2024-08-12 21:31:00,2024-08-12 21:47:00,2024-08-13 06:27:00,2024-08-15 00:21:00
21089,Germany,organic,iOS,2024-09-30 14:40:00,,,
21090,Spain,paid_social,iOS,2025-03-11 12:07:00,2025-03-11 14:52:00,2025-03-11 15:42:00,2025-03-16 09:29:00
21091,France,organic,iOS,2025-04-16 21:25:00,2025-04-16 22:50:00,2025-04-17 05:08:00,2025-04-20 01:26:00
21092,Germany,partnership,Android,2025-05-15 12:18:00,2025-05-15 13:05:00,2025-05-15 13:21:00,2025-05-21 04:06:00
21093,Germany,organic,Web,2024-02-20 23:04:00,,,
21094,Germany,organic,iOS,2024-05-28 17:00:00,2024-05-28 20:33:00,2024-05-29 00:12:00,2024-05-29 22:02:00
21095,Spain,paid_social,iOS,2024-11-06 09:04:00,2024-11-06 10:07:00,2024-11-06 14:31:00,2024-11-13 04:25:00
21096,Germany,paid_social,Android,2024-11-22 10:06:00,2024-11-22 11:39:00,2024-11-22 14:40:00,2024-11-27 10:35:00
21097,Italy,referral,iOS,2025-01-02 22:37:00,2025-01-03 02:01:00,2025-01-03 10:50:00,
21098,France,partnership,Web,2025-07-06 14:00:00,2025-07-06 17:07:00,2025-07-07 02:04:00,2025-07-10 07:54:00
21099,Italy,partnership,Android,2024-09-30 04:10:00,2024-09-30 04:45:00,2024-09-30 09:14:00,
21100,UK,partnership,Web,2024-01-04 01:03:00,2024-01-04 03:09:00,2024-01-04 10:24:00,
21101,France,referral,Android,2025-06-24 10:46:00,2025-06-24 13:17:00,2025-06-24 14:57:00,2025-07-01 01:53:00
21102,Germany,referral,Android,2024-04-28 05:29:00,2024-04-28 08:42:00,2024-04-28 17:33:00,
21103,France,organic,Web,2025-04-07 09:04:00,2025-04-07 10:53:00,2025-04-07 17:33:00,2025-04-11 20:44:00
21104,UK,paid_search,Android,2025-04-04 10:41:00,2025-04-04 13:36:00,2025-04-04 17:59:00,2025-04-06 14:33:00
21105,UK,organic,Web,2024-01-09 23:36:00,2024-01-10 01:15:00,2024-01-10 02:47:00,2024-01-12 06:50:00
21106,Germany,referral,Android,2024-11-03 23:29:00,2024-11-04 01:38:00,,
21107,Spain,partnership,Android,2025-04-24 11:52:00,2025-04-24 15:05:00,,
21108,UK,organic,Web,2025-06-13 20:38:00,2025-06-14 00:03:00,2025-06-14 02:39:00,2025-06-16 12:21:00
21109,Spain,paid_social,iOS,2025-06-28 21:19:00,,,
21110,UK,organic,iOS,2024-12-24 01:29:00,2024-12-24 03:16:00,2024-12-24 08:21:00,
21111,Germany,paid_social,iOS,2024-05-04 06:02:00,2024-05-04 06:53:00,2024-05-04 15:37:00,
21112,Italy,paid_search,iOS,2024-11-24 03:52:00,2024-11-24 07:04:00,2024-11-24 11:56:00,
21113,Spain,partnership,iOS,2024-10-24 16:09:00,2024-10-24 16:52:00,2024-10-24 18:29:00,2024-10-27 22:33:00
21114,France,organic,Web,2024-02-16 19:04:00,2024-02-16 21:09:00,2024-02-16 23:24:00,2024-02-17 01:52:00
21115,Italy,organic,iOS,2025-04-29 11:20:00,2025-04-29 14:43:00,2025-04-30 01:13:00,
21116,France,partnership,Android,2024-12-10 14:19:00,2024-12-10 17:14:00,,
21117,Germany,paid_social,Web,2024-08-17 12:56:00,2024-08-17 15:33:00,2024-08-17 21:47:00,
21118,UK,referral,Web,2024-03-13 22:43:00,2024-03-14 02:17:00,,
21119,UK,partnership,iOS,2024-04-11 02:48:00,2024-04-11 04:00:00,,
21120,Germany,paid_social,Android,2025-07-01 04:21:00,2025-07-01 07:10:00,,
21121,Spain,paid_search,iOS,2025-01-09 22:46:00,,,
21122,UK,paid_social,iOS,2024-08-22 14:33:00,,,
21123,France,referral,iOS,2025-06-19 19:15:00,2025-06-19 20:58:00,2025-06-20 00:20:00,2025-06-25 10:50:00
21124,UK,referral,Android,2025-04-24 09:18:00,2025-04-24 12:21:00,2025-04-24 21:23:00,
21125,Italy,organic,iOS,2025-06-05 20:38:00,2025-06-05 21:01:00,2025-06-06 08:51:00,2025-06-11 11:12:00
21126,Spain,partnership,iOS,2024-03-25 05:37:00,2024-03-25 06:21:00,2024-03-25 08:02:00,2024-03-25 16:30:00
21127,France,referral,Android,2024-04-26 16:18:00,2024-04-26 17:24:00,2024-04-26 20:34:00,
21128,Spain,organic,Web,2025-04-06 08:03:00,2025-04-06 09:01:00,,
21129,UK,paid_social,Android,2025-03-13 09:38:00,,,
21130,Spain,partnership,Android,2025-06-25 00:18:00,2025-06-25 01:16:00,2025-06-25 06:23:00,2025-06-26 07:13:00
21131,Italy,paid_search,Web,2024-09-04 18:05:00,,,
21132,France,paid_search,Android,2025-02-21 03:05:00,,,
21133,UK,paid_social,iOS,2025-02-24 02:21:00,2025-02-24 03:10:00,,
21134,France,paid_social,Web,2024-11-04 12:40:00,,,
21135,Italy,partnership,Web,2024-04-01 23:22:00,2024-04-02 01:04:00,2024-04-02 10:45:00,2024-04-05 20:18:00
21136,Spain,referral,iOS,2024-06-08 09:37:00,2024-06-08 10:15:00,2024-06-08 11:00:00,2024-06-11 23:50:00
21137,UK,paid_social,Web,2024-12-31 19:41:00,2024-12-31 22:23:00,,
21138,France,referral,iOS,2024-12-26 11:11:00,,,
21139,Germany,paid_search,Web,2024-08-30 14:07:00,,,
21140,UK,paid_search,Android,2024-06-12 21:24:00,2024-06-12 22:41:00,,
21141,Germany,organic,Web,2025-04-25 01:14:00,2025-04-25 03:03:00,2025-04-25 09:09:00,
21142,UK,partnership,Web,2024-10-11 18:19:00,2024-10-11 21:18:00,,
21143,Italy,referral,iOS,2025-05-25 12:45:00,2025-05-25 15:58:00,2025-05-25 18:40:00,2025-05-27 15:51:00
21144,Germany,referral,Web,2025-02-24 06:33:00,2025-02-24 10:23:00,2025-02-24 14:16:00,
21145,UK,paid_social,Web,2024-05-22 11:19:00,2024-05-22 11:46:00,2024-05-22 14:27:00,2024-05-27 11:34:00
21146,Germany,organic,iOS,2025-05-09 18:09:00,2025-05-09 20:11:00,2025-05-09 21:14:00,2025-05-15 18:28:00
21147,France,partnership,Android,2025-04-18 09:16:00,,,
21148,Spain,paid_search,iOS,2025-04-01 13:08:00,2025-04-01 14:50:00,2025-04-01 17:56:00,2025-04-06 00:56:00
21149,UK,referral,Web,2025-05-18 17:59:00,2025-05-18 20:41:00,2025-05-19 03:07:00,2025-05-20 11:27:00
21150,UK,referral,Web,2024-03-01 04:11:00,2024-03-01 06:22:00,2024-03-01 16:18:00,
21151,France,organic,Web,2024-12-15 03:50:00,2024-12-15 05:54:00,,
21152,Spain,paid_social,Web,2025-05-26 17:13:00,2025-05-26 18:37:00,2025-05-27 03:57:00,2025-05-27 09:50:00
21153,Italy,partnership,Web,2024-10-13 18:05:00,2024-10-13 20:18:00,,
21154,UK,paid_search,Web,2025-01-27 11:23:00,,,
21155,Italy,paid_search,iOS,2024-05-11 13:20:00,2024-05-11 16:45:00,2024-05-11 18:27:00,2024-05-13 14:58:00
21156,Italy,paid_social,iOS,2024-03-04 22:46:00,2024-03-04 23:18:00,2024-03-05 08:19:00,2024-03-05 08:50:00
21157,France,organic,Web,2024-06-29 20:00:00,,,
21158,Italy,referral,iOS,2024-08-01 15:28:00,2024-08-01 18:26:00,2024-08-02 03:31:00,2024-08-04 13:19:00
21159,UK,organic,iOS,2025-05-15 22:27:00,2025-05-15 23:04:00,2025-05-16 02:54:00,
21160,Italy,paid_search,Web,2025-03-14 11:14:00,2025-03-14 11:47:00,2025-03-14 19:48:00,2025-03-17 19:28:00
21161,Germany,referral,Android,2024-10-05 00:07:00,2024-10-05 01:13:00,2024-10-05 03:49:00,2024-10-05 23:35:00
21162,France,paid_search,Web,2025-04-03 10:30:00,2025-04-03 13:19:00,2025-04-04 01:06:00,2025-04-05 19:30:00
21163,Spain,referral,iOS,2024-08-18 08:47:00,,,
21164,UK,paid_social,iOS,2024-06-29 05:20:00,2024-06-29 08:16:00,2024-06-29 09:33:00,2024-06-30 10:20:00
21165,France,paid_social,iOS,2024-09-21 04:43:00,2024-09-21 05:41:00,2024-09-21 09:27:00,
21166,Spain,organic,iOS,2024-06-10 19:40:00,2024-06-10 22:47:00,,
21167,Spain,organic,Web,2025-03-04 18:29:00,2025-03-04 20:56:00,,
21168,France,partnership,iOS,2025-02-05 14:53:00,,,
21169,France,referral,iOS,2024-05-04 08:01:00,2024-05-04 11:11:00,2024-05-04 23:06:00,2024-05-09 13:33:00
21170,Italy,paid_search,Android,2024-12-13 05:45:00,2024-12-13 07:57:00,2024-12-13 11:12:00,2024-12-16 12:42:00
21171,France,paid_search,Web,2024-02-08 11:52:00,2024-02-08 14:53:00,2024-02-09 00:22:00,
21172,France,paid_social,Android,2024-12-31 17:05:00,2024-12-31 20:09:00,,
21173,France,organic,Android,2024-06-15 13:56:00,2024-06-15 15:17:00,,
21174,UK,organic,Web,2025-04-07 03:46:00,2025-04-07 04:10:00,2025-04-07 05:18:00,2025-04-10 11:51:00
21175,Spain,organic,Android,2025-02-07 12:38:00,2025-02-07 16:37:00,2025-02-08 00:58:00,2025-02-14 02:50:00
21176,UK,referral,iOS,2025-05-23 04:22:00,2025-05-23 08:16:00,,
21177,Spain,partnership,Web,2024-01-06 07:24:00,2024-01-06 10:34:00,2024-01-06 19:44:00,
21178,Italy,referral,iOS,2024-01-31 20:13:00,2024-01-31 23:59:00,2024-02-01 05:03:00,2024-02-02 17:57:00
21179,France,organic,Android,2025-01-09 01:17:00,2025-01-09 02:01:00,2025-01-09 05:52:00,
21180,Italy,organic,Android,2024-06-30 20:57:00,2024-06-30 22:13:00,2024-07-01 01:10:00,2024-07-04 12:54:00
21181,Italy,organic,Android,2025-04-13 04:46:00,,,
21182,UK,paid_social,iOS,2024-12-21 13:04:00,2024-12-21 14:29:00,2024-12-21 16:28:00,2024-12-23 19:48:00
21183,France,organic,iOS,2024-10-19 18:38:00,2024-10-19 19:29:00,2024-10-20 05:24:00,2024-10-25 18:59:00
21184,Germany,paid_social,iOS,2024-01-06 00:46:00,2024-01-06 02:22:00,2024-01-06 09:50:00,
21185,France,organic,Android,2025-01-25 14:44:00,2025-01-25 16:37:00,2025-01-26 01:00:00,2025-01-28 07:41:00
21186,Germany,paid_social,iOS,2024-03-21 14:01:00,2024-03-21 15:49:00,2024-03-21 16:31:00,2024-03-23 23:21:00
21187,France,organic,Android,2024-12-15 00:17:00,2024-12-15 02:24:00,2024-12-15 06:27:00,
21188,Italy,referral,iOS,2024-10-18 04:20:00,2024-10-18 04:48:00,2024-10-18 08:06:00,2024-10-18 12:19:00
21189,Germany,organic,Web,2025-05-13 09:24:00,2025-05-13 11:14:00,,
21190,UK,referral,Android,2025-06-20 23:33:00,2025-06-21 01:38:00,2025-06-21 09:07:00,2025-06-23 03:15:00
21191,Italy,paid_search,iOS,2025-06-15 00:32:00,2025-06-15 01:02:00,,
21192,Germany,referral,iOS,2025-05-25 10:05:00,2025-05-25 13:26:00,2025-05-25 22:10:00,2025-05-28 02:11:00
21193,Germany,paid_search,iOS,2025-03-06 11:54:00,2025-03-06 12:04:00,2025-03-06 15:30:00,
21194,UK,partnership,iOS,2024-11-06 10:11:00,2024-11-06 10:25:00,2024-11-06 19:32:00,2024-11-09 11:13:00
21195,France,referral,Android,2024-06-10 11:48:00,2024-06-10 13:38:00,2024-06-10 19:47:00,2024-06-14 00:53:00
21196,Spain,paid_search,Android,2024-09-12 14:35:00,,,
21197,UK,organic,iOS,2024-05-12 08:20:00,2024-05-12 09:43:00,2024-05-12 17:56:00,2024-05-19 16:03:00
21198,Spain,paid_search,Android,2024-03-14 08:56:00,,,
21199,France,paid_social,iOS,2024-09-21 18:02:00,2024-09-21 18:06:00,2024-09-21 22:13:00,2024-09-26 01:23:00
21200,Italy,partnership,Web,2025-06-24 23:40:00,2025-06-25 02:27:00,2025-06-25 09:52:00,
21201,Italy,organic,iOS,2024-04-05 00:23:00,2024-04-05 04:17:00,,
21202,Germany,referral,iOS,2024-05-18 16:04:00,2024-05-18 18:24:00,2024-05-18 23:42:00,
21203,Germany,partnership,Web,2025-07-08 03:13:00,2025-07-08 03:46:00,2025-07-08 13:19:00,
21204,Italy,paid_social,Android,2025-07-06 22:41:00,2025-07-07 01:45:00,2025-07-07 09:58:00,2025-07-13 09:29:00
21205,UK,paid_search,Web,2025-01-01 21:45:00,2025-01-01 22:19:00,2025-01-02 08:08:00,2025-01-04 12:34:00
21206,Spain,referral,Web,2025-06-23 08:56:00,2025-06-23 11:08:00,,
21207,Spain,partnership,Android,2024-04-30 12:38:00,2024-04-30 14:18:00,2024-04-30 19:06:00,2024-04-30 20:34:00
21208,Italy,paid_search,Web,2024-04-26 12:15:00,2024-04-26 16:01:00,,
21209,Spain,partnership,Web,2025-01-08 09:45:00,2025-01-08 10:52:00,2025-01-08 14:47:00,2025-01-11 16:36:00
21210,UK,paid_search,iOS,2025-02-06 01:32:00,2025-02-06 02:33:00,2025-02-06 05:14:00,
21211,Germany,paid_social,iOS,2024-07-21 06:08:00,2024-07-21 07:12:00,,
21212,Italy,organic,iOS,2024-06-01 21:32:00,2024-06-02 00:14:00,2024-06-02 08:24:00,2024-06-08 14:53:00
21213,Germany,referral,Web,2024-07-11 06:24:00,2024-07-11 06:39:00,2024-07-11 06:59:00,
21214,France,paid_search,Android,2024-06-08 16:11:00,,,
21215,Italy,organic,Web,2025-01-26 07:32:00,2025-01-26 09:10:00,,
21216,Italy,partnership,iOS,2024-07-06 09:25:00,2024-07-06 10:22:00,2024-07-06 16:48:00,2024-07-11 05:17:00
21217,Spain,paid_search,Web,2024-04-23 08:01:00,2024-04-23 09:36:00,2024-04-23 17:56:00,2024-04-25 19:59:00
21218,Germany,paid_search,iOS,2024-11-30 12:25:00,2024-11-30 15:32:00,2024-11-30 20:30:00,2024-12-02 17:29:00
21219,Spain,partnership,iOS,2024-05-09 10:07:00,2024-05-09 10:26:00,2024-05-09 18:21:00,
21220,UK,partnership,iOS,2024-10-20 02:16:00,2024-10-20 05:43:00,2024-10-20 07:35:00,2024-10-20 13:44:00
21221,UK,organic,iOS,2024-03-21 03:00:00,2024-03-21 03:22:00,2024-03-21 03:45:00,
21222,UK,partnership,Web,2024-01-07 20:12:00,2024-01-07 23:51:00,2024-01-08 03:28:00,2024-01-14 13:39:00
21223,Germany,paid_social,Android,2024-11-19 13:09:00,2024-11-19 14:12:00,2024-11-19 18:55:00,2024-11-21 05:01:00
21224,UK,organic,Web,2024-01-16 10:38:00,2024-01-16 12:49:00,,
21225,Germany,organic,iOS,2024-10-29 09:37:00,2024-10-29 11:27:00,2024-10-29 17:38:00,2024-11-01 07:48:00
21226,Spain,organic,Android,2025-05-13 09:03:00,2025-05-13 09:32:00,2025-05-13 14:30:00,2025-05-17 10:07:00
21227,France,organic,iOS,2024-03-27 04:19:00,2024-03-27 05:05:00,2024-03-27 13:50:00,2024-04-01 10:27:00
21228,France,partnership,Android,2024-04-19 09:17:00,2024-04-19 09:44:00,2024-04-19 20:19:00,
21229,UK,organic,iOS,2025-06-01 22:59:00,2025-06-01 23:37:00,2025-06-02 06:26:00,2025-06-07 17:34:00
21230,UK,partnership,Android,2024-02-19 00:23:00,,,
21231,Germany,organic,Android,2024-07-21 18:43:00,,,
21232,Spain,paid_social,Android,2024-05-12 10:26:00,2024-05-12 12:30:00,2024-05-12 19:43:00,2024-05-16 15:16:00
21233,Germany,referral,Android,2024-04-10 15:35:00,2024-04-10 17:53:00,2024-04-11 03:08:00,2024-04-13 18:28:00
21234,UK,partnership,Web,2024-10-07 01:50:00,2024-10-07 04:18:00,,
21235,Germany,organic,iOS,2025-06-28 21:12:00,2025-06-28 22:05:00,,
21236,France,partnership,Android,2024-01-13 11:47:00,,,
21237,UK,paid_social,Android,2024-03-21 05:07:00,2024-03-21 08:49:00,2024-03-21 11:21:00,2024-03-23 03:12:00
21238,Spain,paid_search,iOS,2025-02-05 14:10:00,2025-02-05 14:25:00,2025-02-05 16:35:00,
21239,Germany,referral,Web,2025-05-27 14:38:00,2025-05-27 16:27:00,2025-05-27 18:25:00,
21240,Spain,partnership,iOS,2024-02-23 17:13:00,2024-02-23 18:47:00,2024-02-23 23:07:00,2024-03-01 11:02:00
21241,Germany,paid_search,Android,2024-10-30 06:46:00,2024-10-30 09:58:00,2024-10-30 15:14:00,2024-11-03 11:50:00
21242,UK,paid_social,iOS,2024-11-19 07:00:00,2024-11-19 10:46:00,2024-11-19 13:53:00,2024-11-19 17:21:00
21243,Spain,referral,Web,2024-10-15 15:25:00,2024-10-15 16:32:00,,
21244,France,paid_search,Android,2024-12-31 10:51:00,,,
21245,UK,partnership,Android,2024-07-16 22:31:00,,,
21246,Germany,referral,Web,2024-04-01 02:51:00,2024-04-01 04:32:00,2024-04-01 14:14:00,2024-04-02 11:48:00
21247,Spain,referral,Android,2025-05-19 05:01:00,2025-05-19 06:45:00,,
21248,UK,paid_social,Web,2024-04-30 00:30:00,2024-04-30 01:40:00,2024-04-30 03:09:00,2024-05-03 23:15:00
21249,Germany,paid_social,iOS,2024-01-21 10:11:00,2024-01-21 10:28:00,2024-01-21 10:49:00,
21250,Germany,partnership,iOS,2024-08-13 02:15:00,2024-08-13 02:24:00,2024-08-13 04:01:00,
21251,UK,partnership,Android,2025-02-15 06:32:00,2025-02-15 07:53:00,2025-02-15 13:19:00,2025-02-19 15:12:00
21252,France,referral,Web,2025-07-01 08:33:00,2025-07-01 11:46:00,2025-07-01 18:53:00,
21253,France,referral,Web,2024-03-11 21:50:00,2024-03-11 23:59:00,,
21254,UK,partnership,Android,2024-04-19 08:42:00,2024-04-19 12:25:00,,
21255,Germany,paid_search,Web,2024-07-30 06:12:00,2024-07-30 09:59:00,2024-07-30 14:06:00,
21256,Germany,paid_search,Web,2025-05-11 05:22:00,2025-05-11 08:29:00,2025-05-11 17:34:00,
21257,Spain,paid_search,Android,2024-09-05 14:39:00,2024-09-05 17:19:00,,
21258,UK,referral,iOS,2024-11-09 18:32:00,2024-11-09 21:09:00,2024-11-09 23:55:00,2024-11-15 16:16:00
21259,UK,paid_search,Android,2024-03-11 22:17:00,2024-03-12 01:42:00,2024-03-12 03:21:00,2024-03-17 08:02:00
21260,Germany,paid_social,iOS,2024-08-16 10:37:00,2024-08-16 13:05:00,2024-08-16 14:46:00,2024-08-21 21:04:00
21261,Spain,paid_social,Android,2024-07-06 19:53:00,2024-07-06 20:29:00,,
21262,Spain,organic,Android,2025-02-18 03:20:00,2025-02-18 05:03:00,2025-02-18 07:25:00,2025-02-24 03:51:00
21263,France,paid_social,iOS,2025-03-30 20:14:00,2025-03-30 22:24:00,2025-03-31 02:15:00,
21264,Germany,partnership,iOS,2024-02-11 13:10:00,2024-02-11 13:37:00,2024-02-11 16:29:00,2024-02-12 12:54:00
21265,Spain,referral,Web,2024-06-11 10:06:00,2024-06-11 12:06:00,2024-06-11 21:23:00,
21266,UK,organic,iOS,2024-12-04 11:53:00,2024-12-04 15:48:00,,
21267,Spain,paid_search,Android,2024-10-16 01:06:00,2024-10-16 02:28:00,2024-10-16 10:55:00,2024-10-21 21:27:00
21268,France,referral,iOS,2024-03-24 05:59:00,2024-03-24 08:00:00,2024-03-24 13:29:00,2024-03-31 10:07:00
21269,UK,paid_social,Android,2024-10-03 21:57:00,,,
21270,UK,paid_search,iOS,2024-06-04 09:47:00,,,
21271,Spain,paid_social,Android,2025-05-12 20:01:00,2025-05-12 20:23:00,2025-05-13 01:13:00,2025-05-16 11:10:00
21272,Spain,referral,Web,2025-06-02 14:42:00,2025-06-02 18:31:00,2025-06-02 19:36:00,2025-06-07 17:07:00
21273,France,paid_search,iOS,2024-09-06 01:13:00,2024-09-06 03:01:00,2024-09-06 13:20:00,
21274,France,partnership,Android,2024-11-14 01:21:00,2024-11-14 03:45:00,2024-11-14 07:57:00,
21275,Italy,paid_search,Android,2025-02-25 05:50:00,2025-02-25 09:21:00,,
21276,France,organic,iOS,2025-06-24 22:00:00,,,
21277,Spain,paid_social,iOS,2024-04-17 09:30:00,2024-04-17 12:23:00,2024-04-17 21:26:00,
21278,Germany,referral,Web,2024-11-24 02:05:00,,,
21279,UK,paid_search,Web,2024-03-11 22:59:00,,,
21280,Italy,paid_search,Web,2024-11-01 23:06:00,2024-11-02 00:36:00,2024-11-02 06:48:00,
21281,France,organic,Android,2024-09-26 14:41:00,,,
21282,UK,referral,Web,2024-12-31 14:34:00,,,
21283,Spain,paid_social,Android,2024-10-28 12:06:00,2024-10-28 13:56:00,2024-10-28 19:49:00,2024-10-30 20:19:00
21284,Spain,paid_social,iOS,2024-11-30 02:31:00,2024-11-30 03:13:00,2024-11-30 09:53:00,2024-12-05 09:50:00
21285,France,partnership,iOS,2025-04-06 17:49:00,,,
21286,UK,organic,Web,2024-03-16 14:14:00,,,
